# LAMMPS data file written by OVITO Basic 3.14.1

420 atoms
3 atom types

0.000000   12.820421   xlo xhi
0.000000    12.336456  ylo yhi
0.000000    91.136543  zlo zhi
0.000000    0.000000   0.000000   xy xz yz


Masses

  1  1.00794  # H
  2  12.0107  # C
  3  15.9994  # O

Atoms  # atomic

  90  2  2.8317104884  4.228727397  41.3592213981
  91  2  9.8417115644  3.3407246213  45.7782500951
  92  2  10.5227066871  3.3447339695  47.9342672928
  93  2  10.381707697  1.9257331181  47.3152678928
  94  2  10.455707167  7.5997256813  45.3222028339
  95  2  12.4307058424  7.3287307524  46.2952677035
  96  2  12.439705778  6.7067266409  44.892220624
  97  2  3.1507082037  3.0347311666  54.0932748688
  98  2  4.5797107896  2.9027310874  55.8022673231
  99  2  4.7587095076  1.7037262559  54.8782339136
  100  2  11.2157145443  10.8417339817  49.4692800866
  101  2  0.3912920693  10.8267328512  48.4322373638
  102  2  0.3222925635  9.6777276758  49.4462225412
  103  2  1.8647045936  3.7377241118  46.2212648306
  104  2  1.7617053313  1.9177267581  45.0032249334
  105  2  1.4647074584  1.5297328805  46.4111933862
  106  2  6.0667129601  2.6027331504  43.8082425816
  107  2  6.6427088348  1.9817282918  45.869204365
  108  2  5.6187161687  3.186728641  45.8762218788
  109  2  4.3387125157  0.6582732922  48.8942085002
  110  2  5.1797064924  11.1237330294  49.7122501102
  111  2  3.7267168988  11.2087312112  49.9992390841
  112  2  5.6057162618  6.5777243205  41.9372093538
  113  2  7.2477045018  5.5677263313  40.8542338133
  114  2  7.4677157466  5.6127297228  42.3472326608
  115  2  6.6597087131  3.5877251433  49.7882579871
  116  2  7.6637143429  2.0117305528  51.0242517832
  117  2  6.3297110765  2.4807256006  51.7452329749
  118  2  8.9447051683  0.7077301443  38.5051894175
  119  2  6.8437073953  0.2297294836  37.6962614618
  120  2  6.7297082117  1.4477324574  38.5982398279
  121  2  0.6357133957  6.8867278704  36.0422243429
  122  2  12.4991284293  4.8987326589  36.520235511
  123  2  0.9527111254  4.6247276346  35.6232696548
  124  2  10.2797084275  11.0957292743  45.2502049649
  125  2  9.1067168285  10.5237248189  47.022263907
  126  2  8.1017112059  10.5797323291  45.9262558409
  127  2  12.1991305779  12.2821879301  52.080250907
  128  2  12.3131297615  1.9357256474  50.8732385315
  129  2  0.8477118774  1.2057282001  51.0132242615
  130  2  3.389706492  11.1617293139  44.2112483747
  131  2  2.3827137041  9.9177334273  42.7341984223
  132  2  1.417707795  10.2437242771  43.7972150599
  133  2  3.3017071222  7.7327250135  52.9272739376
  134  2  4.6937099732  6.5967224627  54.1192487835
  135  2  3.7267168988  7.2547243528  55.0482035663
  136  2  7.650714436  9.7447269683  40.6432527163
  137  2  6.5147097516  9.9357323166  42.4962409086
  138  2  6.1617122798  11.0787296379  41.5942625425
  139  2  1.3187085041  0.5202776953  55.8692526822
  140  2  2.1827151365  11.4477253733  54.3302298806
  141  2  2.1227155662  10.7197264318  55.6782304881
  142  2  6.4177104463  9.9367315695  53.7142379864
  143  2  8.5307081334  9.3527237425  53.3422186179
  144  2  8.3177096589  10.8097332148  53.0092056898
  145  2  2.6347118993  0.4297281083  37.635199978
  146  2  0.8407119275  12.1121792299  38.7442405698
  147  2  0.5667138899  1.1337326429  38.1602376022
  148  2  11.2577142435  6.5637224429  54.7192006461
  149  2  12.7177037869  5.8757306282  53.1402600386
  150  2  11.7757105336  7.0317305742  52.6562338587
  151  2  0.8154172369  0.7390647425  59.6386601007
  152  2  1.5276685459  1.9727103425  59.6386601007
  153  2  0.8154172369  3.2063559425  59.6386601007
  154  2  1.5276685459  4.4400015425  59.6386601007
  155  2  0.8154172369  5.6736471425  59.6386601007
  156  2  1.5276685459  6.9072927425  59.6386601007
  157  2  0.8154172369  8.1409383425  59.6386601007
  158  2  1.5276685459  9.3745839425  59.6386601007
  159  2  0.8154172369  10.6082295425  59.6386601007
  160  2  1.5276685459  11.8418751425  59.6386601007
  161  2  2.9521583437  1.9727103425  59.6386601007
  162  2  3.6643968323  3.2063559425  59.6386601007
  163  2  2.9521583437  4.4400015425  59.6386601007
  164  2  3.6643968323  5.6736471425  59.6386601007
  165  2  2.9521583437  6.9072927425  59.6386601007
  166  2  3.6643968323  8.1409383425  59.6386601007
  167  2  2.9521583437  9.3745839425  59.6386601007
  168  2  3.6643968323  10.6082295425  59.6386601007
  169  2  2.9521583437  11.8418751425  59.6386601007
  170  2  3.6643968323  0.7390647425  59.6386601007
  171  2  5.0888994505  0.7390647425  59.6386601007
  172  2  5.8011379391  1.9727103425  59.6386601007
  173  2  5.0888994505  3.2063559425  59.6386601007
  174  2  5.8011379391  4.4400015425  59.6386601007
  175  2  5.0888994505  5.6736471425  59.6386601007
  176  2  5.8011379391  6.9072927425  59.6386601007
  177  2  5.0888994505  8.1409383425  59.6386601007
  178  2  5.8011379391  9.3745839425  59.6386601007
  179  2  5.0888994505  10.6082295425  59.6386601007
  180  2  5.8011379391  11.8418751425  59.6386601007
  181  2  7.2256277369  1.9727103425  59.6386601007
  182  2  7.9378790459  3.2063559425  59.6386601007
  183  2  7.2256277369  4.4400015425  59.6386601007
  184  2  7.9378790459  5.6736471425  59.6386601007
  185  2  7.2256277369  6.9072927425  59.6386601007
  186  2  7.9378790459  8.1409383425  59.6386601007
  187  2  7.2256277369  9.3745839425  59.6386601007
  188  2  7.9378790459  10.6082295425  59.6386601007
  189  2  7.2256277369  11.8418751425  59.6386601007
  190  2  7.9378790459  0.7390647425  59.6386601007
  191  2  9.3623688437  0.7390647425  59.6386601007
  192  2  10.0746073323  1.9727103425  59.6386601007
  193  2  9.3623688437  3.2063559425  59.6386601007
  194  2  10.0746073323  4.4400015425  59.6386601007
  195  2  9.3623688437  5.6736471425  59.6386601007
  196  2  10.0746073323  6.9072927425  59.6386601007
  197  2  9.3623688437  8.1409383425  59.6386601007
  198  2  10.0746073323  9.3745839425  59.6386601007
  199  2  9.3623688437  10.6082295425  59.6386601007
  200  2  10.0746073323  11.8418751425  59.6386601007
  201  2  11.4991099505  1.9727103425  59.6386601007
  202  2  12.2113484391  3.2063559425  59.6386601007
  203  2  11.4991099505  4.4400015425  59.6386601007
  204  2  12.2113484391  5.6736471425  59.6386601007
  205  2  11.4991099505  6.9072927425  59.6386601007
  206  2  12.2113484391  8.1409383425  59.6386601007
  207  2  11.4991099505  9.3745839425  59.6386601007
  208  2  12.2113484391  10.6082295425  59.6386601007
  209  2  11.4991099505  11.8418751425  59.6386601007
  210  2  12.2113484391  0.7390647425  59.6386601007
  211  3  4.1507138621  5.6457297426  37.7742743426
  212  3  3.7557166911  7.3007269973  39.1271963235
  213  3  5.0007077744  7.6967272349  37.3972424642
  214  3  7.7327138487  10.6017282302  34.9792077054
  215  3  9.6907126459  9.6617272924  35.5752406966
  216  3  9.6547129037  11.7677330419  35.207231336
  217  3  11.9097095738  4.5627246068  41.4812532292
  218  3  12.7697162349  6.5507321547  41.5972700484
  219  3  10.9007168003  6.2407293519  40.3762226453
  220  3  5.5567166128  7.754733251  49.9122036856
  221  3  7.2877170358  7.6057335354  48.5862581214
  222  3  7.5727149946  7.086726495  50.6192409861
  223  3  8.3697092865  4.4957253143  52.9422203307
  224  3  10.0457101034  3.1137338309  53.4822043479
  225  3  8.7217067655  3.876731298  55.1472689886
  226  3  7.3167040076  3.5557243764  36.3152694258
  227  3  7.1897049172  5.602724857  35.4612288813
  228  3  8.2357102462  5.3437332997  37.336272117
  229  3  3.0107092064  9.8647236758  47.0912542701
  230  3  5.027707581  9.0187265327  46.4352534336
  231  3  3.1587081464  7.8337235787  46.1682233626
  232  3  12.6271275126  5.939732162  49.3752271742
  233  3  1.3987079311  4.5177335518  50.0852719807
  234  3  1.9777166047  6.5047295103  49.3641996525
  235  3  11.1577149597  10.5251805207  40.2921947526
  236  3  11.8087102972  0.1317286772  41.1402202853
  237  3  9.7727120586  11.7141804864  41.5962675464
  238  3  1.5197070645  1.1937248284  42.0842125977
  239  3  2.6257119637  2.137722778  40.4942444685
  240  3  2.0137163469  3.4357276689  42.055231177
  241  3  9.4917140711  3.9187245942  44.7192434654
  242  3  9.8967111705  4.093729559  46.9622049252
  243  3  10.0307102108  2.0707234854  45.9652622813
  244  3  9.2747156253  7.7877332708  45.0852478221
  245  3  11.0867154682  7.6927302231  46.4632323523
  246  3  11.2817140716  7.2707247363  44.3862305373
  247  3  2.2777144561  3.5107333214  53.4002725958
  248  3  3.6017049736  3.6337277877  55.129223953
  249  3  3.9017156455  2.0147283116  53.7982658791
  250  3  10.0857098169  11.1777296973  49.8582508521
  251  3  12.0317087001  11.564724322  48.7542227702
  252  3  11.8047103259  9.6347227902  49.7812404733
  253  3  2.0297162323  4.9257248246  46.6062255882
  254  3  2.0467161105  3.3247242378  45.0012199295
  255  3  1.4137078237  2.8387295537  46.9782449568
  256  3  6.0537130533  2.7077287274  42.5252223292
  257  3  6.7287082189  1.7157296276  44.4972348467
  258  3  5.3577052176  3.4107340091  44.5492738127
  259  3  4.2787129454  1.8112754793  48.422212344
  260  3  5.4917042579  0.0572658288  49.1482060456
  261  3  3.3047071007  0.0642729358  49.3942747117
  262  3  4.5747108254  7.2807296021  42.1422665755
  263  3  6.0177133111  6.2497226283  40.742227002
  264  3  6.3297110765  6.2427278578  42.9352456362
  265  3  6.4067105251  4.3037330495  48.8131881135
